transaction_id,customer_id,timestamp,amount,transaction_type,device_type,ip_address,merchant_category,merchant_country,international,account_age_days,failed_logins,device_fingerprint,fraud
4482.0,1880.0,2023-04-17,527.67,ATM Withdrawal,,192.168.60.173,Retail,US,,3787.0,0.0,DF-521056,0.0
4483.0,2213.0,2023-04-19,178.47,POS Purchase,Mobile,192.168.140.232,Retail,CN,0.0,2547.0,,DF-147960,0.0
4484.0,2159.0,,198.85,Transfer,Desktop,192.168.22.78,Food,IN,0.0,440.0,1.0,DF-100999,0.0
4485.0,1554.0,2023-06-30,373.41,POS Purchase,Tablet,192.168.237.30,Electronics,US,0.0,374.0,0.0,DF-589957,0.0
4486.0,1403.0,2023-12-22,70.42,Transfer,Desktop,192.168.3.252,Food,,0.0,833.0,2.0,DF-368482,
4487.0,1891.0,2023-06-13,87.47,ATM Withdrawal,Mobile,192.168.202.117,Travel,DE,0.0,3297.0,1.0,DF-315034,0.0
4488.0,3912.0,,,Online Purchase,Mobile,192.168.65.253,,,0.0,2621.0,2.0,DF-658100,0.0
4489.0,1601.0,2023-10-19,462.45,ATM Withdrawal,Tablet,192.168.143.114,Retail,US,0.0,1126.0,0.0,DF-848877,0.0
4490.0,2830.0,2023-06-29,750.0,ATM Withdrawal,Mobile,192.168.30.175,Food,US,0.0,223.0,1.0,DF-104893,0.0
4491.0,1340.0,2023-06-30,464.23,Transfer,,192.168.122.230,Retail,CN,0.0,967.0,1.0,DF-318680,
4492.0,4828.0,2023-06-18,27.25,POS Purchase,Tablet,192.168.42.235,Retail,DE,,3663.0,1.0,DF-240342,0.0
4493.0,2968.0,2023-01-22,347.14,Online Purchase,Desktop,192.168.3.189,Food,DE,0.0,1622.0,1.0,DF-244385,0.0
4494.0,1703.0,2023-03-07,105.47,Online Purchase,Tablet,,,CN,0.0,2706.0,0.0,DF-677839,0.0
4495.0,1317.0,2023-01-21,937.74,Online Purchase,Tablet,192.168.249.143,Electronics,DE,1.0,1245.0,,DF-388277,0.0
4496.0,3665.0,,127.84,Online Purchase,Desktop,192.168.230.88,Electronics,US,0.0,2507.0,1.0,DF-432940,0.0
4497.0,2386.0,2023-10-27,,POS Purchase,Mobile,,Others,US,0.0,3602.0,3.0,DF-200440,0.0
4498.0,4893.0,2023-04-13,150.91,Online Purchase,,192.168.196.157,Electronics,CN,,2294.0,1.0,DF-561679,0.0
4499.0,3429.0,2023-02-16,77.64,Transfer,Mobile,192.168.64.68,Food,DE,1.0,3098.0,2.0,DF-402666,0.0
4500.0,3280.0,2023-02-08,15.6,Transfer,Mobile,192.168.245.13,Electronics,IN,0.0,3724.0,,DF-653967,0.0
4501.0,2800.0,2023-10-12,452.0,Online Purchase,Desktop,192.168.74.161,Others,FR,0.0,,1.0,DF-245993,
4502.0,2367.0,2023-11-06,324.58,Online Purchase,Tablet,192.168.183.28,Travel,DE,0.0,2562.0,0.0,DF-120784,0.0
,2572.0,2023-03-31,30.05,POS Purchase,Desktop,192.168.209.78,Travel,CN,,630.0,1.0,DF-546187,0.0
4504.0,,2023-03-26,299.91,POS Purchase,Tablet,192.168.237.152,Food,US,0.0,389.0,0.0,DF-637764,0.0
4505.0,1552.0,2023-09-30,196.62,Online Purchase,Mobile,192.168.93.236,Others,US,1.0,1875.0,1.0,DF-172920,0.0
4506.0,4600.0,2023-12-02,105.24,POS Purchase,Tablet,192.168.65.114,Electronics,DE,0.0,1362.0,0.0,DF-539659,0.0
4507.0,,2023-07-07,58.61,ATM Withdrawal,Desktop,192.168.39.218,Others,US,1.0,2746.0,1.0,DF-968130,1.0
4508.0,2812.0,2023-06-08,392.84,Online Purchase,Tablet,192.168.245.240,Retail,US,0.0,450.0,0.0,DF-786610,0.0
4509.0,3866.0,2023-08-31,240.92,POS Purchase,Mobile,192.168.142.31,Others,FR,0.0,2658.0,0.0,,0.0
4510.0,4642.0,2023-03-14,158.7,Transfer,Mobile,192.168.19.52,Electronics,DE,1.0,811.0,2.0,DF-680969,0.0
4511.0,1182.0,2023-02-18,188.1,Online Purchase,Tablet,192.168.205.218,,US,0.0,3838.0,,DF-551000,0.0
,4112.0,2023-04-11,19.1,Online Purchase,Mobile,192.168.194.48,Retail,DE,0.0,1464.0,0.0,DF-562706,
4513.0,2574.0,2023-01-02,128.46,Transfer,Mobile,192.168.194.204,Others,US,1.0,2594.0,2.0,DF-945244,0.0
4514.0,1396.0,2023-09-01,43.06,Transfer,,192.168.88.81,Travel,,1.0,272.0,0.0,DF-953930,0.0
4515.0,2727.0,,46.74,POS Purchase,,192.168.0.166,Electronics,CN,1.0,2707.0,0.0,DF-185368,1.0
4516.0,3826.0,2023-08-26,216.53,,Tablet,192.168.60.182,Food,DE,1.0,1046.0,3.0,DF-484649,0.0
4517.0,2517.0,2023-02-28,484.4,ATM Withdrawal,Tablet,192.168.196.129,Electronics,US,0.0,2249.0,1.0,DF-709102,0.0
4518.0,4730.0,2023-12-19,103.42,Online Purchase,Mobile,192.168.93.16,Others,UK,0.0,2732.0,1.0,DF-833023,0.0
4519.0,1906.0,2023-04-09,,ATM Withdrawal,Tablet,192.168.156.116,Food,,0.0,3936.0,2.0,DF-103863,0.0
4520.0,2356.0,2023-12-25,209.25,POS Purchase,Mobile,192.168.105.131,Travel,FR,1.0,2846.0,0.0,DF-509289,0.0
,3174.0,2023-01-02,409.88,Transfer,Mobile,192.168.200.191,,CN,0.0,489.0,2.0,DF-570399,0.0
4522.0,4629.0,2023-08-31,275.92,,Mobile,192.168.84.42,Others,IN,0.0,,0.0,DF-533309,0.0
4523.0,4628.0,2023-10-24,406.14,Transfer,Desktop,192.168.249.75,Food,US,0.0,3931.0,1.0,DF-280968,0.0
4524.0,1000.0,2023-07-30,153.81,Transfer,,192.168.139.49,Retail,IN,0.0,3179.0,3.0,DF-229650,1.0
4525.0,4239.0,2023-05-03,278.77,POS Purchase,Tablet,192.168.195.60,Food,CN,0.0,,0.0,DF-549760,0.0
4526.0,4691.0,2023-08-17,30.18,POS Purchase,Tablet,192.168.219.200,,DE,0.0,1543.0,1.0,DF-428236,0.0
4527.0,1018.0,2023-03-23,85.63,POS Purchase,Tablet,,Food,US,0.0,561.0,1.0,DF-316792,
4528.0,4403.0,2023-05-24,98.71,POS Purchase,Desktop,192.168.247.223,Travel,FR,0.0,2007.0,0.0,DF-574086,0.0
4529.0,1583.0,2023-05-20,143.2,Online Purchase,Desktop,192.168.76.97,Food,IN,0.0,1579.0,2.0,DF-956693,0.0
4530.0,1455.0,2023-01-29,529.23,ATM Withdrawal,Tablet,192.168.82.77,Others,US,0.0,3307.0,0.0,DF-298459,0.0
4531.0,4004.0,2023-09-27,414.77,ATM Withdrawal,Tablet,192.168.4.218,Food,UK,0.0,1802.0,4.0,DF-503827,
4532.0,3036.0,2023-09-04,28.9,Online Purchase,Desktop,192.168.155.253,Retail,IN,0.0,3794.0,0.0,DF-675796,0.0
4533.0,2132.0,2023-01-12,37.94,Transfer,Tablet,192.168.217.137,Retail,FR,0.0,320.0,,DF-424966,0.0
4534.0,4339.0,,88.52,,,192.168.87.208,Electronics,CN,0.0,,0.0,DF-611768,
4535.0,3492.0,2023-12-03,68.71,ATM Withdrawal,Mobile,192.168.179.207,,IN,0.0,3802.0,1.0,DF-349957,0.0
,4311.0,2023-04-16,190.78,ATM Withdrawal,Tablet,192.168.16.64,Travel,US,0.0,3605.0,2.0,DF-902251,
4537.0,2952.0,2023-02-01,466.15,Online Purchase,Mobile,192.168.123.20,Retail,,1.0,688.0,0.0,DF-204579,0.0
4538.0,4372.0,2023-03-15,655.57,,Tablet,192.168.181.110,Electronics,IN,0.0,2929.0,1.0,DF-544251,0.0
4539.0,3649.0,2023-06-20,212.03,Transfer,,192.168.176.106,,CN,1.0,583.0,0.0,DF-656755,0.0
4540.0,3150.0,2023-12-03,364.23,Online Purchase,Tablet,192.168.21.68,Travel,DE,0.0,2505.0,0.0,DF-218985,0.0
4541.0,1987.0,2023-03-10,148.97,,Desktop,192.168.191.35,Others,US,0.0,2548.0,1.0,DF-705330,0.0
4542.0,4321.0,2023-10-28,46.72,POS Purchase,Mobile,192.168.249.148,Electronics,US,0.0,,0.0,DF-361889,0.0
4543.0,4524.0,2023-12-28,148.76,Transfer,Mobile,192.168.183.72,Electronics,UK,0.0,542.0,1.0,DF-644515,0.0
4544.0,1519.0,2023-05-17,161.97,ATM Withdrawal,,192.168.90.175,Retail,FR,0.0,2401.0,3.0,DF-958405,0.0
4545.0,,2023-04-10,271.31,,Tablet,192.168.125.203,,IN,,1669.0,2.0,DF-784064,
4546.0,1858.0,2023-05-26,49.66,POS Purchase,Desktop,192.168.145.245,Retail,UK,0.0,,0.0,DF-468657,0.0
4547.0,1173.0,2023-01-09,91.87,,Desktop,192.168.98.14,Retail,,0.0,750.0,1.0,DF-113159,0.0
4548.0,2366.0,2023-03-03,90.52,,Mobile,192.168.241.43,Travel,US,0.0,1783.0,1.0,DF-805183,0.0
4549.0,4741.0,2023-07-04,640.99,Online Purchase,,192.168.221.172,Food,IN,1.0,2667.0,1.0,DF-114303,
4550.0,4052.0,2023-01-29,117.38,Online Purchase,Desktop,192.168.96.35,Electronics,,0.0,1995.0,1.0,DF-437010,0.0
4551.0,3478.0,2023-04-24,281.38,Transfer,Tablet,192.168.167.178,Retail,FR,0.0,80.0,1.0,DF-681839,
4552.0,1726.0,2023-05-23,277.91,POS Purchase,Mobile,192.168.244.29,Electronics,,1.0,829.0,1.0,DF-362304,0.0
4553.0,4760.0,2023-04-30,61.73,POS Purchase,Tablet,192.168.25.84,Travel,US,0.0,,0.0,DF-443858,
4554.0,2710.0,2023-06-19,,Transfer,,192.168.100.234,Food,CN,0.0,1777.0,1.0,DF-432094,0.0
4555.0,2875.0,2023-06-06,449.44,Transfer,Mobile,192.168.120.30,Others,DE,0.0,2541.0,1.0,DF-153709,0.0
4556.0,,2023-12-01,,Transfer,Tablet,192.168.247.183,Food,US,0.0,2576.0,3.0,DF-609486,0.0
4557.0,2681.0,2023-12-15,580.51,Online Purchase,Tablet,192.168.252.188,Travel,DE,0.0,,0.0,DF-536161,0.0
4558.0,2347.0,2023-09-17,48.28,Transfer,Tablet,192.168.16.208,Food,DE,0.0,266.0,1.0,DF-447020,0.0
4559.0,1989.0,2023-03-23,15.41,Online Purchase,Tablet,192.168.97.125,Others,IN,0.0,3908.0,1.0,DF-837116,0.0
4560.0,4744.0,2023-08-30,444.12,Transfer,Desktop,192.168.23.121,,IN,1.0,501.0,,DF-353098,
4561.0,3686.0,2023-06-21,376.36,POS Purchase,Desktop,192.168.224.254,Food,CN,0.0,1451.0,0.0,DF-536841,0.0
4562.0,1419.0,2023-08-19,980.98,POS Purchase,Mobile,192.168.131.136,Travel,CN,0.0,2234.0,0.0,DF-760065,1.0
4563.0,1593.0,2023-07-27,227.51,Transfer,Mobile,192.168.129.162,Food,US,,2375.0,1.0,DF-443484,0.0
4564.0,3532.0,2023-03-16,551.94,Transfer,Mobile,192.168.122.37,Others,US,0.0,,0.0,DF-207459,0.0
4565.0,4730.0,2023-09-27,350.83,Online Purchase,Desktop,192.168.172.142,Travel,US,1.0,2193.0,1.0,DF-161662,0.0
4566.0,2774.0,2023-04-24,372.13,ATM Withdrawal,Tablet,192.168.234.169,Food,DE,0.0,168.0,1.0,DF-851930,0.0
4567.0,3459.0,2023-03-03,168.4,,Mobile,192.168.130.254,Travel,IN,0.0,2152.0,0.0,DF-308510,0.0
4568.0,1935.0,2023-12-28,96.37,POS Purchase,Desktop,192.168.158.179,Others,IN,0.0,2892.0,3.0,DF-468565,0.0
,2107.0,2023-11-16,545.32,Transfer,Mobile,192.168.168.56,Retail,DE,0.0,1413.0,1.0,DF-924132,0.0
4570.0,2136.0,2023-04-12,113.17,POS Purchase,Desktop,,Others,,1.0,3125.0,2.0,DF-166685,0.0
4571.0,4808.0,2023-12-28,154.79,ATM Withdrawal,Tablet,192.168.118.120,Retail,,0.0,,0.0,DF-757919,0.0
,1331.0,2023-07-29,118.16,Online Purchase,Desktop,192.168.55.250,Electronics,IN,,1742.0,0.0,DF-634657,0.0
4573.0,4449.0,2023-09-12,166.4,POS Purchase,,192.168.86.75,Others,UK,,,1.0,DF-291171,0.0
4574.0,4826.0,2023-01-20,127.17,Online Purchase,,192.168.199.180,Retail,UK,0.0,2644.0,1.0,DF-395979,
4575.0,3702.0,2023-02-27,9.83,Transfer,Tablet,192.168.84.84,Electronics,FR,0.0,3826.0,0.0,DF-476191,1.0
4576.0,3088.0,2023-04-22,427.5,POS Purchase,Desktop,192.168.159.80,Electronics,DE,0.0,2403.0,3.0,,0.0
4577.0,2793.0,,117.54,ATM Withdrawal,Mobile,,Electronics,US,1.0,1387.0,0.0,DF-202587,0.0
4578.0,1958.0,2023-07-15,177.8,Online Purchase,Mobile,192.168.215.7,Travel,FR,0.0,358.0,0.0,DF-264762,0.0
4579.0,4868.0,2023-12-19,29.98,,,,Others,DE,0.0,1728.0,2.0,DF-778490,0.0
4580.0,1104.0,2023-04-02,0.68,ATM Withdrawal,Tablet,192.168.181.187,Others,US,0.0,1353.0,0.0,DF-998941,0.0
4581.0,1201.0,2023-02-21,56.28,POS Purchase,Desktop,192.168.250.137,Others,US,1.0,,2.0,DF-838830,0.0
4582.0,3497.0,2023-10-20,243.88,,Tablet,192.168.217.238,Others,UK,0.0,2166.0,1.0,DF-856646,0.0
4583.0,2842.0,2023-01-08,20.89,Online Purchase,Tablet,192.168.197.114,Travel,CN,0.0,44.0,0.0,,0.0
4584.0,2866.0,2023-10-27,479.13,ATM Withdrawal,Mobile,192.168.80.86,Others,CN,0.0,3402.0,3.0,DF-225861,0.0
4585.0,,2023-04-08,48.42,Online Purchase,Tablet,192.168.41.36,Retail,US,0.0,663.0,4.0,DF-138581,1.0
4586.0,2289.0,2023-08-24,45.78,Online Purchase,Mobile,192.168.91.207,Electronics,IN,0.0,3419.0,0.0,DF-980958,0.0
4587.0,1909.0,2023-03-10,40.06,Transfer,Desktop,192.168.203.185,Travel,,0.0,1913.0,0.0,DF-691421,0.0
4588.0,,,2.82,POS Purchase,Desktop,192.168.84.58,Travel,US,0.0,,1.0,,0.0
4589.0,1562.0,2023-05-17,295.51,POS Purchase,Mobile,192.168.151.155,Others,IN,0.0,1515.0,,DF-692145,
4590.0,4189.0,2023-08-22,415.94,Transfer,Mobile,192.168.36.20,Electronics,UK,1.0,2346.0,1.0,DF-940442,0.0
4591.0,,2023-02-01,,POS Purchase,Tablet,192.168.160.129,Retail,IN,,1158.0,2.0,DF-360166,0.0
4592.0,4448.0,2023-10-16,41.7,POS Purchase,Mobile,192.168.228.246,Electronics,FR,,1724.0,1.0,DF-523864,0.0
4593.0,4622.0,,67.17,POS Purchase,Desktop,192.168.82.155,Food,US,0.0,3618.0,1.0,DF-519813,
4594.0,,2023-03-08,129.22,ATM Withdrawal,Mobile,192.168.142.0,Electronics,US,,2416.0,1.0,DF-949943,0.0
4595.0,,2023-01-30,617.33,Transfer,Mobile,192.168.106.27,Retail,US,0.0,421.0,0.0,DF-789445,0.0
4596.0,4155.0,2023-04-24,56.83,Online Purchase,Mobile,,Retail,IN,0.0,,,DF-753445,0.0
4597.0,3501.0,2023-07-23,263.09,ATM Withdrawal,Tablet,192.168.223.155,Retail,CN,1.0,198.0,0.0,DF-980019,0.0
4598.0,3714.0,2023-01-29,115.77,Online Purchase,Mobile,,Travel,IN,0.0,,1.0,DF-917909,0.0
4599.0,1628.0,2023-05-11,,Transfer,Tablet,192.168.190.131,Travel,IN,0.0,3645.0,0.0,,0.0
4600.0,4585.0,2023-07-04,121.73,Transfer,Tablet,192.168.183.236,,UK,0.0,2082.0,0.0,DF-414851,0.0
4601.0,2628.0,2023-09-10,14.77,Transfer,Mobile,192.168.40.66,Electronics,UK,0.0,3995.0,1.0,DF-972649,0.0
4602.0,2701.0,2023-10-13,320.58,POS Purchase,Tablet,192.168.47.85,Others,UK,0.0,3238.0,2.0,DF-576693,0.0
4603.0,1386.0,2023-03-03,55.76,ATM Withdrawal,Mobile,192.168.231.57,Food,CN,0.0,648.0,1.0,DF-286528,0.0
,2935.0,2023-01-03,258.5,Transfer,Desktop,192.168.38.248,,US,0.0,1215.0,4.0,DF-718198,0.0
4605.0,4421.0,2023-03-09,14.16,Online Purchase,,192.168.246.240,Others,DE,1.0,798.0,0.0,DF-690893,0.0
4606.0,3343.0,2023-01-25,620.66,POS Purchase,Tablet,192.168.24.59,Food,IN,0.0,,1.0,DF-723089,0.0
,3305.0,2023-06-28,42.89,POS Purchase,Desktop,192.168.239.116,Electronics,US,0.0,2540.0,0.0,,0.0
4608.0,2104.0,2023-05-21,428.68,ATM Withdrawal,Mobile,192.168.85.113,Others,IN,0.0,3539.0,0.0,DF-152905,0.0
4609.0,1267.0,,331.59,ATM Withdrawal,Tablet,192.168.239.174,Travel,FR,0.0,3483.0,2.0,DF-251491,0.0
4610.0,3466.0,2023-10-27,687.53,ATM Withdrawal,Mobile,192.168.225.188,Travel,US,,3901.0,0.0,DF-465652,0.0
4611.0,3282.0,2023-06-12,129.98,POS Purchase,Tablet,192.168.83.227,Food,US,0.0,411.0,1.0,DF-150999,
4612.0,2856.0,2023-11-07,,Transfer,Tablet,,Others,IN,0.0,511.0,0.0,DF-471788,1.0
4613.0,4382.0,2023-05-10,92.63,Online Purchase,Tablet,192.168.252.154,Food,CN,0.0,3456.0,0.0,DF-158921,0.0
4614.0,4884.0,2023-09-03,40.76,Transfer,Tablet,192.168.123.110,,US,0.0,1298.0,0.0,DF-938156,0.0
4615.0,2998.0,2023-10-24,117.07,,Desktop,192.168.240.223,Food,FR,0.0,654.0,1.0,DF-254421,0.0
4616.0,4033.0,2023-06-21,36.24,,Desktop,192.168.41.51,,CN,0.0,1743.0,0.0,DF-262699,0.0
4617.0,2380.0,2023-03-05,803.97,ATM Withdrawal,Desktop,192.168.220.232,Others,DE,0.0,2553.0,1.0,DF-543351,0.0
4618.0,2236.0,2023-01-31,20.24,Online Purchase,Tablet,192.168.47.31,,UK,0.0,2542.0,2.0,DF-729026,0.0
4619.0,1573.0,2023-02-16,177.94,POS Purchase,Desktop,192.168.151.130,Retail,DE,0.0,3291.0,1.0,DF-860146,
4620.0,1048.0,2023-05-10,196.95,Online Purchase,,192.168.117.154,Retail,UK,0.0,523.0,0.0,DF-656552,0.0
4621.0,,2023-12-18,154.47,POS Purchase,Desktop,192.168.200.167,Electronics,US,,,2.0,DF-596149,
4622.0,1222.0,2023-11-29,217.05,Transfer,,192.168.22.134,Travel,FR,0.0,2612.0,,,0.0
4623.0,3968.0,2023-04-20,24.7,ATM Withdrawal,Desktop,192.168.208.126,Electronics,US,1.0,2708.0,2.0,DF-130627,0.0
4624.0,4350.0,2023-03-10,161.94,Online Purchase,Desktop,,Travel,FR,0.0,311.0,,DF-697364,0.0
4625.0,2431.0,2023-02-27,67.71,POS Purchase,Desktop,192.168.221.76,Others,IN,0.0,860.0,0.0,DF-846971,
4626.0,2528.0,2023-04-16,563.27,Transfer,Tablet,192.168.81.94,Travel,,0.0,459.0,4.0,DF-804638,0.0
4627.0,4365.0,2023-10-27,287.16,ATM Withdrawal,Tablet,192.168.21.77,Food,IN,0.0,2658.0,2.0,DF-984392,0.0
,2819.0,2023-11-26,718.82,ATM Withdrawal,Desktop,192.168.81.226,Electronics,DE,0.0,887.0,3.0,DF-672166,0.0
4629.0,3324.0,2023-09-13,7.66,ATM Withdrawal,Tablet,192.168.144.18,Travel,US,0.0,,0.0,DF-609661,0.0
4630.0,2461.0,2023-11-08,67.13,,Mobile,192.168.94.38,Electronics,IN,0.0,282.0,2.0,DF-451454,0.0
4631.0,2130.0,,43.49,Transfer,Desktop,192.168.116.35,Travel,CN,0.0,592.0,0.0,DF-113300,0.0
4632.0,,2023-06-11,2.24,Transfer,Desktop,192.168.14.190,Retail,DE,0.0,1096.0,1.0,DF-817622,0.0
4633.0,3467.0,2023-10-13,55.5,ATM Withdrawal,Mobile,192.168.156.59,Electronics,US,0.0,3583.0,1.0,DF-211562,0.0
4634.0,3658.0,2023-03-12,227.12,Online Purchase,Tablet,192.168.183.167,Others,IN,0.0,3242.0,1.0,DF-328984,0.0
4635.0,,2023-09-12,52.56,POS Purchase,Tablet,192.168.143.160,Others,IN,0.0,1564.0,0.0,DF-183534,0.0
4636.0,1374.0,,142.26,,Tablet,192.168.88.15,Travel,US,0.0,566.0,0.0,DF-700460,0.0
4637.0,3120.0,2023-11-19,437.53,Online Purchase,,192.168.157.248,Others,,1.0,2975.0,1.0,DF-198402,
4638.0,3021.0,2023-01-03,236.68,POS Purchase,Desktop,192.168.97.193,Others,DE,1.0,2347.0,2.0,DF-789634,0.0
4639.0,4705.0,2023-01-26,,ATM Withdrawal,Desktop,192.168.103.43,Electronics,UK,0.0,3462.0,1.0,DF-529459,0.0
4640.0,2053.0,2023-11-09,93.19,Online Purchase,Desktop,192.168.234.165,Travel,IN,1.0,,1.0,DF-785290,0.0
4641.0,4259.0,2023-05-06,121.66,,Desktop,192.168.50.187,Electronics,FR,0.0,965.0,0.0,DF-824153,0.0
4642.0,4435.0,2023-02-22,38.97,POS Purchase,Tablet,192.168.17.4,Travel,,1.0,2372.0,1.0,DF-636854,0.0
4643.0,2889.0,,201.02,Transfer,Mobile,192.168.238.167,Others,IN,0.0,1718.0,5.0,DF-983380,0.0
4644.0,2823.0,2023-10-26,90.56,ATM Withdrawal,Tablet,192.168.5.75,Travel,CN,1.0,1528.0,1.0,DF-376260,0.0
4645.0,2474.0,2023-07-07,382.6,Online Purchase,Tablet,,Travel,DE,0.0,1869.0,2.0,DF-655795,0.0
4646.0,3242.0,2023-07-05,282.57,Transfer,,192.168.11.72,,CN,0.0,912.0,0.0,DF-218162,0.0
4647.0,2179.0,2023-11-01,188.59,Online Purchase,Mobile,192.168.247.105,Travel,CN,0.0,2549.0,,DF-133003,0.0
4648.0,4243.0,2023-10-25,90.57,,Mobile,192.168.149.48,Food,US,0.0,846.0,2.0,DF-760113,0.0
4649.0,3894.0,2023-07-23,47.13,POS Purchase,Tablet,192.168.177.207,Electronics,IN,0.0,,1.0,DF-431843,0.0
4650.0,2064.0,2023-01-11,299.36,Transfer,Mobile,192.168.3.177,Food,DE,0.0,3896.0,1.0,DF-912988,0.0
4651.0,4134.0,2023-12-25,,Online Purchase,Tablet,192.168.2.143,Electronics,US,1.0,2122.0,2.0,DF-959079,0.0
4652.0,3070.0,2023-12-20,50.91,Online Purchase,,192.168.13.63,Travel,US,,2876.0,0.0,DF-229837,0.0
4653.0,1359.0,2023-05-26,43.43,Online Purchase,Tablet,192.168.119.168,Electronics,,0.0,3932.0,1.0,DF-288381,
,4146.0,2023-03-26,36.16,Online Purchase,Tablet,192.168.229.67,Others,CN,0.0,909.0,1.0,DF-895823,0.0
4655.0,3607.0,2023-04-10,300.26,POS Purchase,Desktop,192.168.58.129,Travel,IN,0.0,707.0,1.0,DF-533683,0.0
4656.0,3719.0,2023-04-14,52.01,Online Purchase,Mobile,192.168.118.9,Food,FR,0.0,,,DF-876775,
4657.0,3041.0,2023-02-15,149.58,POS Purchase,Desktop,192.168.74.230,Retail,DE,0.0,,0.0,DF-296036,0.0
4658.0,4896.0,2023-02-13,120.13,Online Purchase,Desktop,192.168.89.248,Travel,FR,1.0,,1.0,DF-829704,
4659.0,2141.0,2023-10-05,173.31,Online Purchase,Desktop,192.168.100.153,Others,FR,1.0,3013.0,0.0,DF-962113,0.0
4660.0,2635.0,2023-06-30,419.37,ATM Withdrawal,Tablet,192.168.131.217,Electronics,IN,0.0,2519.0,,DF-492039,0.0
4661.0,2403.0,2023-07-06,404.61,ATM Withdrawal,Tablet,,Food,DE,0.0,3166.0,1.0,DF-228518,0.0
4662.0,,2023-04-24,119.96,Online Purchase,Desktop,,Food,CN,0.0,2344.0,0.0,DF-764369,0.0
4663.0,1678.0,2023-09-12,3.1,POS Purchase,Desktop,192.168.143.123,Others,DE,0.0,2476.0,0.0,DF-198356,0.0
,4361.0,2023-01-30,111.18,Online Purchase,Mobile,192.168.56.150,Others,DE,,1918.0,2.0,DF-209525,
4665.0,3487.0,2023-09-21,186.38,ATM Withdrawal,Desktop,192.168.150.204,Travel,US,0.0,1750.0,1.0,DF-236458,0.0
4666.0,4739.0,2023-04-08,163.18,Online Purchase,Tablet,192.168.20.102,,US,0.0,1933.0,1.0,DF-309611,1.0
4667.0,3980.0,2023-11-09,210.73,,Desktop,192.168.152.57,Retail,US,0.0,253.0,,DF-372054,0.0
4668.0,,2023-11-25,33.47,Online Purchase,Mobile,192.168.36.248,Electronics,DE,0.0,694.0,0.0,DF-533338,0.0
4669.0,4267.0,2023-04-25,207.99,Transfer,Mobile,192.168.176.204,Food,DE,0.0,964.0,0.0,DF-911838,0.0
4670.0,3468.0,2023-10-03,40.34,Online Purchase,Desktop,192.168.142.155,Travel,IN,0.0,1342.0,1.0,DF-267312,
4671.0,2591.0,2023-10-08,277.68,POS Purchase,Mobile,192.168.194.214,Food,IN,0.0,1338.0,3.0,DF-793401,0.0
4672.0,1832.0,2023-10-02,82.83,ATM Withdrawal,Mobile,192.168.131.46,,DE,0.0,1239.0,0.0,DF-315090,0.0
4673.0,,2023-09-18,247.5,Transfer,Tablet,192.168.177.187,Others,UK,0.0,255.0,0.0,DF-659641,0.0
4674.0,3606.0,2023-11-27,9.81,ATM Withdrawal,Mobile,192.168.189.194,Electronics,US,1.0,229.0,0.0,DF-245246,0.0
4675.0,4219.0,2023-07-26,104.8,ATM Withdrawal,Mobile,192.168.102.71,,,0.0,533.0,0.0,,0.0
4676.0,,2023-11-24,244.18,POS Purchase,Desktop,,Food,FR,0.0,40.0,2.0,DF-459633,0.0
4677.0,4740.0,2023-07-30,,Online Purchase,Tablet,192.168.245.57,Electronics,DE,0.0,2986.0,,DF-633244,0.0
4678.0,4273.0,2023-08-03,317.23,POS Purchase,Mobile,192.168.104.179,Travel,UK,1.0,2914.0,1.0,DF-425118,
4679.0,,2023-02-09,199.27,Online Purchase,Desktop,192.168.203.68,Travel,US,0.0,,0.0,DF-143513,0.0
4680.0,1913.0,2023-01-26,177.13,Transfer,Desktop,192.168.224.45,Electronics,CN,0.0,1008.0,0.0,DF-657537,0.0
4681.0,3011.0,2023-01-27,87.25,POS Purchase,Desktop,192.168.152.24,Others,DE,0.0,2354.0,1.0,DF-675847,0.0
4682.0,2442.0,2023-07-09,,POS Purchase,Desktop,192.168.120.34,Electronics,CN,0.0,3104.0,2.0,DF-377182,0.0
4683.0,2450.0,2023-03-24,181.94,ATM Withdrawal,Desktop,192.168.188.14,Others,IN,0.0,3006.0,0.0,DF-376624,0.0
4684.0,4054.0,2023-06-19,127.91,POS Purchase,Desktop,192.168.105.217,Electronics,US,1.0,3963.0,2.0,DF-628936,0.0
4685.0,2502.0,2023-06-16,239.67,Online Purchase,Mobile,192.168.127.73,,FR,0.0,2867.0,0.0,DF-509675,0.0
4686.0,4546.0,2023-07-07,113.73,POS Purchase,Tablet,,Retail,US,0.0,1627.0,,DF-509382,0.0
4687.0,1125.0,2023-06-18,45.2,,,192.168.28.37,,US,0.0,34.0,2.0,DF-391488,0.0
,,,48.14,Transfer,Desktop,192.168.196.23,Others,DE,0.0,2598.0,1.0,DF-241599,0.0
4689.0,1816.0,2023-08-17,1.16,Online Purchase,Desktop,192.168.18.173,Food,FR,1.0,3671.0,0.0,DF-457524,0.0
4690.0,3928.0,2023-04-07,,ATM Withdrawal,Tablet,,Food,CN,1.0,309.0,2.0,DF-429140,0.0
,,2023-01-16,276.39,Online Purchase,Mobile,192.168.200.153,,CN,0.0,3524.0,1.0,,0.0
4692.0,1575.0,2023-10-06,,Transfer,Desktop,192.168.152.34,Electronics,UK,0.0,3049.0,1.0,DF-140269,0.0
