transaction_id,customer_id,transaction_amount,transaction_type,transaction_time,device_type,location,merchant_category,account_age_days,num_prev_transactions,avg_transaction_amount,is_international,is_high_risk_country,failed_login_attempts,card_present,fraud
7210,2591,7.93,POS Purchase,2023-10-28 09:00:00,Tablet,Suburban,Electronics,1519.0,409,69.28,0,0,4.0,0,0
7211,1389,257.86,Online Purchase,2023-10-28 10:00:00,Desktop,Suburban,Clothing,1769.0,465,239.15,0,1,1.0,0,0
7212,1341,207.2,POS Purchase,2023-10-28 11:00:00,Desktop,Urban,Entertainment,1219.0,320,165.68,0,0,,1,0
7213,1945,66.36,Online Purchase,2023-10-28 12:00:00,Mobile,Urban,Entertainment,509.0,1,191.24,0,0,1.0,0,0
7214,1613,70.08,ATM Withdrawal,2023-10-28 13:00:00,Mobile,Urban,Clothing,1436.0,205,221.02,0,0,3.0,0,0
7215,1492,580.11,Transfer,2023-10-28 14:00:00,Desktop,Urban,Clothing,,229,136.57,0,0,3.0,0,0
7216,1191,879.16,Transfer,2023-10-28 15:00:00,Desktop,Urban,Travel,1870.0,334,22.17,1,0,4.0,0,0
7217,1498,128.28,Online Purchase,2023-10-28 16:00:00,Mobile,Urban,Entertainment,1332.0,191,121.97,0,1,2.0,0,0
7218,1821,324.35,Online Purchase,2023-10-28 17:00:00,Mobile,Urban,Food,801.0,319,135.82,0,0,2.0,0,0
7219,2735,266.88,POS Purchase,2023-10-28 18:00:00,Desktop,Urban,Clothing,617.0,355,122.74,0,0,4.0,1,0
7220,2256,70.57,ATM Withdrawal,2023-10-28 19:00:00,Mobile,Urban,Travel,238.0,252,252.7,0,0,4.0,0,0
7221,2968,12.07,Transfer,2023-10-28 20:00:00,Desktop,Suburban,Clothing,66.0,471,113.06,0,0,,1,0
7222,1226,30.76,ATM Withdrawal,2023-10-28 21:00:00,Mobile,Urban,Entertainment,634.0,315,136.57,0,1,1.0,0,0
7223,2394,364.4,POS Purchase,2023-10-28 22:00:00,Mobile,Rural,Electronics,1187.0,88,37.25,0,0,1.0,0,0
7224,3186,262.77,Online Purchase,2023-10-28 23:00:00,Mobile,Urban,Electronics,1804.0,392,220.72,0,0,3.0,0,0
7225,3903,218.33,ATM Withdrawal,2023-10-29 00:00:00,Desktop,Urban,Entertainment,441.0,14,80.32,0,0,3.0,0,0
7226,1816,28.0,Online Purchase,2023-10-29 01:00:00,Mobile,Suburban,Food,677.0,164,85.8,0,0,,0,0
7227,4220,,Online Purchase,2023-10-29 02:00:00,Mobile,Suburban,Travel,764.0,261,184.32,0,0,2.0,1,0
7228,4186,295.82,ATM Withdrawal,2023-10-29 03:00:00,Mobile,Suburban,Clothing,,426,295.39,0,0,2.0,0,0
7229,2473,394.08,POS Purchase,2023-10-29 04:00:00,Tablet,Suburban,Clothing,941.0,44,134.84,0,0,0.0,0,0
7230,2086,2.66,Online Purchase,2023-10-29 05:00:00,,Suburban,Clothing,1450.0,331,111.6,0,0,3.0,1,0
7231,1103,230.7,Online Purchase,2023-10-29 06:00:00,Desktop,Suburban,Travel,1305.0,474,30.14,0,0,0.0,0,0
7232,2874,3.86,Online Purchase,2023-10-29 07:00:00,Tablet,Suburban,Travel,1556.0,454,240.46,0,0,1.0,0,0
7233,1870,245.43,POS Purchase,2023-10-29 08:00:00,Mobile,Suburban,Entertainment,536.0,411,93.16,0,0,4.0,0,0
7234,1667,201.91,Online Purchase,2023-10-29 09:00:00,Tablet,Urban,Travel,1644.0,179,235.28,0,0,2.0,0,0
7235,3042,32.12,ATM Withdrawal,2023-10-29 10:00:00,Mobile,Suburban,Clothing,1297.0,459,99.03,0,0,3.0,0,0
7236,1272,290.59,Online Purchase,2023-10-29 11:00:00,Mobile,Urban,Clothing,859.0,105,28.37,0,0,3.0,0,0
7237,2029,14.16,POS Purchase,2023-10-29 12:00:00,Mobile,Rural,Travel,1002.0,418,159.5,0,0,,0,0
7238,4218,350.2,Online Purchase,2023-10-29 13:00:00,Tablet,Urban,Travel,1420.0,321,273.7,0,0,4.0,0,0
7239,3231,60.74,Online Purchase,2023-10-29 14:00:00,Desktop,Urban,Entertainment,,409,78.97,0,0,3.0,0,0
7240,2051,233.5,POS Purchase,2023-10-29 15:00:00,Desktop,Rural,Electronics,149.0,147,63.1,0,0,3.0,0,0
7241,2573,514.59,ATM Withdrawal,2023-10-29 16:00:00,Tablet,Urban,Travel,1362.0,472,71.74,1,0,,0,0
7242,4190,83.05,Online Purchase,2023-10-29 17:00:00,Desktop,Suburban,Electronics,663.0,189,213.28,0,0,2.0,1,0
7243,1292,139.79,POS Purchase,2023-10-29 18:00:00,Desktop,Urban,Food,241.0,468,122.87,0,0,4.0,0,0
7244,4442,,ATM Withdrawal,2023-10-29 19:00:00,Mobile,Urban,Electronics,313.0,128,91.7,0,0,1.0,1,0
7245,4315,34.3,Online Purchase,2023-10-29 20:00:00,Desktop,Rural,Travel,1307.0,347,114.56,0,0,1.0,0,0
7246,4651,178.47,Online Purchase,2023-10-29 21:00:00,Tablet,Urban,Clothing,1583.0,436,106.55,0,0,4.0,0,0
7247,4797,271.74,POS Purchase,2023-10-29 22:00:00,Tablet,Suburban,Clothing,1316.0,485,172.26,0,0,4.0,1,0
7248,4289,497.48,POS Purchase,2023-10-29 23:00:00,Mobile,Urban,Travel,306.0,204,57.33,0,0,,0,0
7249,3224,380.5,Online Purchase,2023-10-30 00:00:00,Mobile,Suburban,Entertainment,1094.0,29,162.44,1,0,1.0,1,0
7250,4370,142.68,Online Purchase,2023-10-30 01:00:00,Mobile,Suburban,Travel,1476.0,443,107.29,0,0,3.0,0,0
7251,4747,253.89,POS Purchase,2023-10-30 02:00:00,Mobile,Suburban,Travel,998.0,9,281.14,1,0,,0,0
7252,3105,322.67,Transfer,2023-10-30 03:00:00,Mobile,Rural,Entertainment,1562.0,108,138.11,0,0,0.0,0,0
7253,2292,,POS Purchase,2023-10-30 04:00:00,Desktop,Urban,Entertainment,,149,48.0,0,0,4.0,0,0
7254,1307,24.53,Online Purchase,2023-10-30 05:00:00,Desktop,Suburban,Food,935.0,284,281.41,0,1,2.0,1,0
7255,4641,115.23,POS Purchase,2023-10-30 06:00:00,Tablet,Suburban,Food,572.0,324,282.5,0,0,0.0,0,0
7256,4359,369.64,Online Purchase,2023-10-30 07:00:00,Mobile,Urban,Food,1863.0,391,69.14,0,0,,1,0
7257,1976,181.59,Online Purchase,2023-10-30 08:00:00,Mobile,Urban,,,436,248.6,0,0,,1,0
7258,4176,257.8,POS Purchase,2023-10-30 09:00:00,Mobile,Suburban,Electronics,482.0,138,261.34,0,0,2.0,1,0
7259,2251,40.98,Transfer,2023-10-30 10:00:00,Mobile,Suburban,Travel,1368.0,153,119.57,0,0,4.0,0,0
7260,2270,666.73,ATM Withdrawal,2023-10-30 11:00:00,Mobile,Urban,Food,1683.0,146,64.66,0,0,2.0,0,0
7261,3747,103.53,Online Purchase,2023-10-30 12:00:00,Mobile,Urban,Electronics,389.0,402,243.57,0,0,2.0,0,0
7262,2517,212.05,ATM Withdrawal,2023-10-30 13:00:00,Tablet,Urban,Travel,1287.0,413,27.93,0,0,,0,0
7263,3130,3.81,Online Purchase,2023-10-30 14:00:00,Mobile,Urban,Electronics,963.0,35,193.43,0,1,2.0,1,0
7264,2209,,Online Purchase,2023-10-30 15:00:00,Desktop,Urban,,1096.0,425,115.75,1,0,2.0,0,0
7265,3299,304.68,Transfer,2023-10-30 16:00:00,Desktop,Urban,Clothing,1281.0,183,186.89,0,0,2.0,0,0
7266,2378,688.21,Transfer,2023-10-30 17:00:00,Desktop,Urban,Travel,1951.0,264,240.88,0,0,1.0,1,0
7267,2773,77.15,Online Purchase,2023-10-30 18:00:00,Desktop,Suburban,Electronics,675.0,134,252.05,0,0,3.0,0,0
7268,4943,7.58,Online Purchase,2023-10-30 19:00:00,Desktop,Suburban,Electronics,1386.0,17,299.57,0,0,1.0,0,0
7269,2719,89.53,Online Purchase,2023-10-30 20:00:00,Desktop,Urban,,698.0,136,199.26,0,0,2.0,0,0
7270,3042,3.52,POS Purchase,2023-10-30 21:00:00,Desktop,Urban,,1545.0,389,82.57,0,0,1.0,0,0
7271,1795,42.73,ATM Withdrawal,2023-10-30 22:00:00,Mobile,Suburban,Travel,235.0,197,97.31,0,0,4.0,1,0
7272,1896,279.25,Online Purchase,2023-10-30 23:00:00,Mobile,Suburban,Electronics,1979.0,44,142.12,0,0,1.0,1,0
7273,2961,553.2,POS Purchase,2023-10-31 00:00:00,Desktop,Suburban,Food,118.0,405,257.57,0,0,4.0,0,0
7274,1209,18.3,Online Purchase,2023-10-31 01:00:00,Mobile,Suburban,Travel,965.0,464,122.72,0,0,0.0,0,0
7275,3863,163.24,Online Purchase,2023-10-31 02:00:00,Desktop,Urban,Electronics,1152.0,78,212.72,0,0,3.0,0,0
7276,4879,58.57,ATM Withdrawal,2023-10-31 03:00:00,Desktop,Urban,Clothing,1090.0,456,32.62,0,0,1.0,0,0
7277,3656,29.95,ATM Withdrawal,2023-10-31 04:00:00,Mobile,Suburban,Electronics,403.0,453,140.42,0,0,0.0,0,0
7278,3494,49.43,Online Purchase,2023-10-31 05:00:00,Desktop,Urban,Clothing,1444.0,86,66.77,0,0,2.0,0,1
7279,3507,172.44,Online Purchase,2023-10-31 06:00:00,Desktop,Urban,Clothing,1487.0,208,282.76,0,0,4.0,0,0
7280,1967,13.47,Online Purchase,2023-10-31 07:00:00,Desktop,Urban,Entertainment,1539.0,223,241.6,0,0,1.0,0,0
7281,1471,113.91,POS Purchase,2023-10-31 08:00:00,Desktop,Urban,Entertainment,1967.0,252,58.85,0,0,0.0,1,0
7282,4791,29.06,Online Purchase,2023-10-31 09:00:00,Desktop,Urban,Food,421.0,159,132.52,0,0,,0,0
7283,3417,63.68,POS Purchase,2023-10-31 10:00:00,Desktop,Urban,Travel,740.0,228,42.57,0,0,3.0,1,0
7284,3947,42.33,Online Purchase,2023-10-31 11:00:00,Desktop,Urban,Food,1023.0,194,229.04,0,0,2.0,1,0
7285,4563,429.07,Online Purchase,2023-10-31 12:00:00,Mobile,Urban,Entertainment,1409.0,376,73.58,0,0,3.0,0,0
7286,1922,246.21,ATM Withdrawal,2023-10-31 13:00:00,Mobile,Rural,Food,84.0,143,245.21,1,0,1.0,0,0
7287,1136,405.69,Online Purchase,2023-10-31 14:00:00,Mobile,Suburban,Travel,1670.0,129,40.73,1,1,2.0,1,0
7288,1366,96.73,ATM Withdrawal,2023-10-31 15:00:00,Mobile,Suburban,Travel,973.0,499,180.43,0,0,,0,0
7289,3959,75.2,POS Purchase,2023-10-31 16:00:00,Mobile,Urban,Electronics,784.0,450,190.3,0,0,4.0,0,0
7290,1183,95.8,ATM Withdrawal,2023-10-31 17:00:00,,Urban,Food,615.0,40,113.61,0,0,1.0,0,0
7291,4659,3.74,Online Purchase,2023-10-31 18:00:00,Desktop,Urban,Entertainment,343.0,178,65.98,0,0,,0,0
7292,4358,257.98,ATM Withdrawal,2023-10-31 19:00:00,Desktop,Urban,Electronics,1157.0,13,110.67,0,0,1.0,0,0
7293,3519,86.09,Online Purchase,2023-10-31 20:00:00,Desktop,Urban,Food,1786.0,461,158.74,0,0,3.0,0,0
7294,2398,75.18,Transfer,2023-10-31 21:00:00,Mobile,Urban,,45.0,477,291.35,0,0,0.0,0,0
7295,3701,182.33,ATM Withdrawal,2023-10-31 22:00:00,Mobile,Urban,Entertainment,1462.0,432,145.14,0,0,1.0,0,0
7296,3796,114.63,Online Purchase,2023-10-31 23:00:00,Tablet,Suburban,Food,58.0,231,73.03,0,0,2.0,0,0
7297,1536,791.02,Online Purchase,2023-11-01 00:00:00,Mobile,Suburban,Travel,,432,27.25,1,0,3.0,1,0
7298,4582,88.09,ATM Withdrawal,2023-11-01 01:00:00,Desktop,Urban,Travel,385.0,26,22.3,0,0,,0,0
7299,3849,190.33,Transfer,2023-11-01 02:00:00,Mobile,Suburban,Food,1432.0,336,136.69,0,0,4.0,1,0
7300,2602,74.69,ATM Withdrawal,2023-11-01 03:00:00,Mobile,Urban,Food,724.0,422,102.97,0,0,0.0,0,0
7301,2273,933.3,ATM Withdrawal,2023-11-01 04:00:00,Mobile,Suburban,Entertainment,593.0,328,52.22,0,0,3.0,1,0
7302,3967,117.8,ATM Withdrawal,2023-11-01 05:00:00,Desktop,Urban,Electronics,540.0,419,68.21,0,0,0.0,0,0
7303,3557,201.09,POS Purchase,2023-11-01 06:00:00,Desktop,Urban,Travel,376.0,9,117.97,0,0,,0,0
7304,3677,27.1,Online Purchase,2023-11-01 07:00:00,Desktop,Suburban,Electronics,874.0,348,212.26,0,0,0.0,0,0
7305,4049,,Online Purchase,2023-11-01 08:00:00,Desktop,Urban,Electronics,,387,190.68,1,0,1.0,0,0
7306,2096,62.73,POS Purchase,2023-11-01 09:00:00,Tablet,Rural,Travel,1671.0,84,42.39,0,0,3.0,0,0
7307,2305,,POS Purchase,2023-11-01 10:00:00,Desktop,Urban,Food,1556.0,356,60.05,0,0,,0,1
7308,1915,429.34,POS Purchase,2023-11-01 11:00:00,Desktop,Suburban,Travel,54.0,1,274.35,0,0,3.0,0,0
7309,4431,705.03,Online Purchase,2023-11-01 12:00:00,Mobile,Urban,Electronics,,206,39.9,0,0,2.0,0,0
7310,4081,110.53,POS Purchase,2023-11-01 13:00:00,Desktop,Urban,Entertainment,358.0,411,75.68,0,0,,0,0
7311,4282,360.12,Online Purchase,2023-11-01 14:00:00,Desktop,Suburban,Travel,1942.0,88,109.02,0,0,0.0,0,0
7312,4906,10.96,POS Purchase,2023-11-01 15:00:00,Mobile,Suburban,Entertainment,1591.0,409,84.43,1,0,,1,0
7313,1151,376.22,POS Purchase,2023-11-01 16:00:00,Mobile,Suburban,Food,1001.0,120,101.43,0,0,4.0,1,0
7314,2028,198.59,Online Purchase,2023-11-01 17:00:00,Mobile,Urban,Food,631.0,456,223.77,1,0,,0,0
7315,2218,134.16,ATM Withdrawal,2023-11-01 18:00:00,Mobile,Urban,Entertainment,1740.0,29,46.6,1,0,0.0,0,0
7316,2977,441.39,POS Purchase,2023-11-01 19:00:00,Desktop,Urban,Entertainment,,8,118.63,0,0,0.0,0,0
7317,4354,373.3,ATM Withdrawal,2023-11-01 20:00:00,Desktop,Urban,Travel,926.0,128,191.28,0,0,3.0,0,1
7318,3511,70.46,Online Purchase,2023-11-01 21:00:00,Tablet,Suburban,Food,1501.0,311,33.68,0,0,4.0,0,0
7319,4184,313.55,Online Purchase,2023-11-01 22:00:00,Desktop,Urban,Entertainment,425.0,311,32.4,0,0,4.0,1,0
7320,1270,20.96,Online Purchase,2023-11-01 23:00:00,Desktop,Suburban,Clothing,1973.0,203,159.6,1,0,2.0,0,0
7321,2186,346.05,Online Purchase,2023-11-02 00:00:00,Mobile,Urban,Travel,571.0,316,271.95,1,0,3.0,1,0
7322,1459,225.07,Online Purchase,2023-11-02 01:00:00,Desktop,Urban,Travel,555.0,300,144.54,0,0,3.0,0,0
7323,1104,18.39,Online Purchase,2023-11-02 02:00:00,Desktop,Urban,,1555.0,499,133.86,0,0,3.0,1,0
7324,4764,229.82,ATM Withdrawal,2023-11-02 03:00:00,Desktop,Urban,Food,1460.0,396,22.84,0,0,1.0,0,0
7325,4627,173.75,Transfer,2023-11-02 04:00:00,Desktop,Urban,Entertainment,1183.0,397,225.16,0,0,2.0,0,0
7326,4353,180.55,Transfer,2023-11-02 05:00:00,Desktop,Urban,Entertainment,1184.0,137,65.94,0,0,0.0,1,0
7327,2710,68.74,Transfer,2023-11-02 06:00:00,Mobile,Suburban,Food,,144,215.58,0,0,3.0,0,0
7328,3209,,POS Purchase,2023-11-02 07:00:00,Desktop,Suburban,Clothing,1776.0,400,117.58,1,0,2.0,0,0
7329,3398,287.55,POS Purchase,2023-11-02 08:00:00,Desktop,Suburban,Clothing,1202.0,414,32.6,0,0,2.0,0,0
7330,1433,59.36,Online Purchase,2023-11-02 09:00:00,Desktop,Urban,Clothing,1329.0,173,111.81,0,0,2.0,0,0
7331,3899,118.21,Online Purchase,2023-11-02 10:00:00,Mobile,Urban,Travel,1714.0,48,204.68,0,0,,1,0
7332,1139,237.35,ATM Withdrawal,2023-11-02 11:00:00,Mobile,Urban,Entertainment,1605.0,242,235.13,0,0,0.0,1,0
7333,2494,16.59,ATM Withdrawal,2023-11-02 12:00:00,Mobile,Urban,Electronics,1249.0,89,197.95,0,0,3.0,1,0
7334,4203,180.55,ATM Withdrawal,2023-11-02 13:00:00,Desktop,Urban,Travel,,482,219.1,0,0,0.0,0,0
7335,1086,178.02,ATM Withdrawal,2023-11-02 14:00:00,Mobile,Rural,Travel,912.0,99,86.06,0,0,0.0,0,0
7336,2711,230.55,Online Purchase,2023-11-02 15:00:00,Desktop,Urban,Entertainment,1689.0,202,290.27,0,0,4.0,1,0
7337,3230,92.38,POS Purchase,2023-11-02 16:00:00,Mobile,Urban,Food,100.0,207,83.53,0,0,0.0,0,0
7338,3415,119.2,POS Purchase,2023-11-02 17:00:00,Mobile,Suburban,Entertainment,1252.0,92,67.63,0,0,0.0,1,0
7339,1128,80.09,Transfer,2023-11-02 18:00:00,Desktop,Urban,Food,574.0,236,89.95,0,0,2.0,1,1
7340,2269,330.23,Transfer,2023-11-02 19:00:00,Desktop,Suburban,Entertainment,848.0,273,292.18,0,0,2.0,1,0
7341,4672,27.99,POS Purchase,2023-11-02 20:00:00,Desktop,Suburban,Travel,631.0,458,38.19,0,0,3.0,0,0
7342,2601,659.12,Online Purchase,2023-11-02 21:00:00,Mobile,Urban,Clothing,1518.0,266,236.56,0,0,1.0,0,0
7343,1669,,Online Purchase,2023-11-02 22:00:00,Mobile,Suburban,Travel,1143.0,200,49.48,0,0,3.0,1,0
7344,4970,435.91,Online Purchase,2023-11-02 23:00:00,Mobile,Urban,Travel,914.0,472,236.52,0,0,3.0,0,0
7345,4449,111.11,ATM Withdrawal,2023-11-03 00:00:00,Mobile,Suburban,Electronics,876.0,249,97.57,1,0,2.0,0,0
7346,1148,80.78,Online Purchase,2023-11-03 01:00:00,Desktop,Urban,Travel,,438,223.45,0,0,0.0,0,0
7347,1984,461.97,Online Purchase,2023-11-03 02:00:00,Mobile,Urban,Travel,816.0,95,33.72,0,0,4.0,0,0
7348,1851,20.82,Online Purchase,2023-11-03 03:00:00,Tablet,Suburban,Travel,1764.0,225,113.69,0,0,3.0,1,0
7349,2456,24.91,Transfer,2023-11-03 04:00:00,Desktop,Urban,Electronics,981.0,386,150.09,0,0,1.0,0,1
7350,1627,71.15,POS Purchase,2023-11-03 05:00:00,Desktop,Suburban,Food,1621.0,461,25.79,0,0,3.0,0,0
7351,4797,642.65,POS Purchase,2023-11-03 06:00:00,Tablet,Urban,Electronics,1802.0,495,70.64,0,0,0.0,0,0
7352,2492,200.52,Online Purchase,2023-11-03 07:00:00,Mobile,Suburban,Clothing,30.0,103,67.26,0,0,3.0,0,0
7353,3493,161.57,Online Purchase,2023-11-03 08:00:00,Mobile,Urban,Food,1220.0,472,154.79,0,0,0.0,1,1
7354,3044,244.4,Online Purchase,2023-11-03 09:00:00,Desktop,Rural,Electronics,578.0,143,57.29,1,1,0.0,0,0
7355,4552,108.08,ATM Withdrawal,2023-11-03 10:00:00,Mobile,Urban,Clothing,1839.0,483,293.61,0,0,,1,0
7356,1883,283.82,ATM Withdrawal,2023-11-03 11:00:00,Tablet,Urban,Clothing,997.0,136,268.34,0,0,4.0,0,0
7357,3341,99.92,POS Purchase,2023-11-03 12:00:00,Tablet,Suburban,Entertainment,620.0,67,82.81,0,0,3.0,1,0
7358,2788,350.16,Online Purchase,2023-11-03 13:00:00,Tablet,Rural,Entertainment,1295.0,172,85.58,0,0,4.0,0,0
7359,4214,62.2,ATM Withdrawal,2023-11-03 14:00:00,Tablet,Rural,Travel,163.0,1,285.28,0,0,1.0,1,1
7360,1249,65.02,POS Purchase,2023-11-03 15:00:00,Desktop,Urban,Food,1305.0,118,103.87,0,0,2.0,0,0
7361,3925,147.79,Online Purchase,2023-11-03 16:00:00,Desktop,Suburban,Electronics,898.0,344,138.52,0,0,3.0,0,0
7362,1947,112.69,Online Purchase,2023-11-03 17:00:00,Mobile,Urban,Travel,1075.0,497,216.41,0,0,4.0,1,0
7363,1974,208.89,POS Purchase,2023-11-03 18:00:00,Desktop,Suburban,Food,,119,116.33,0,1,1.0,0,0
7364,2325,90.6,POS Purchase,2023-11-03 19:00:00,Mobile,Urban,Entertainment,759.0,277,272.69,0,1,2.0,0,0
7365,4096,52.42,Transfer,2023-11-03 20:00:00,Desktop,Urban,Electronics,1125.0,376,184.93,0,0,1.0,1,0
7366,3836,126.9,ATM Withdrawal,2023-11-03 21:00:00,Tablet,Suburban,Clothing,550.0,452,178.83,0,0,,0,0
7367,1983,164.63,Online Purchase,2023-11-03 22:00:00,Mobile,Suburban,Clothing,,432,175.2,0,0,2.0,0,0
7368,1888,30.77,ATM Withdrawal,2023-11-03 23:00:00,Mobile,Suburban,Travel,1952.0,148,51.37,0,0,,0,0
7369,3937,162.71,Online Purchase,2023-11-04 00:00:00,Mobile,Suburban,Travel,1700.0,329,241.32,0,0,0.0,0,0
7370,4972,76.91,POS Purchase,2023-11-04 01:00:00,Desktop,Suburban,Electronics,1760.0,342,180.19,1,0,4.0,0,0
7371,3117,99.66,POS Purchase,2023-11-04 02:00:00,Desktop,Urban,Clothing,1867.0,218,34.99,0,0,0.0,0,0
7372,3672,65.51,POS Purchase,2023-11-04 03:00:00,Desktop,Suburban,Travel,1623.0,477,258.1,0,0,1.0,0,0
7373,1874,535.92,ATM Withdrawal,2023-11-04 04:00:00,Desktop,Suburban,Clothing,825.0,182,224.25,0,0,0.0,0,0
7374,4183,229.98,ATM Withdrawal,2023-11-04 05:00:00,Mobile,Urban,Entertainment,530.0,3,100.89,0,0,0.0,0,0
7375,4435,60.89,ATM Withdrawal,2023-11-04 06:00:00,Desktop,Suburban,,1852.0,57,100.09,0,0,1.0,1,0
7376,2326,,Online Purchase,2023-11-04 07:00:00,Desktop,Suburban,Food,1361.0,197,161.32,0,0,1.0,0,0
7377,1470,377.53,Online Purchase,2023-11-04 08:00:00,Mobile,Rural,Travel,280.0,373,22.02,0,0,,0,0
7378,2987,102.71,POS Purchase,2023-11-04 09:00:00,Mobile,Urban,Entertainment,934.0,442,246.69,0,0,,0,0
7379,1090,354.34,Transfer,2023-11-04 10:00:00,Desktop,Urban,Electronics,1656.0,25,283.77,0,0,,0,0
7380,1529,33.55,Online Purchase,2023-11-04 11:00:00,Tablet,Rural,Clothing,1257.0,457,145.05,1,0,4.0,0,0
7381,1660,346.07,Online Purchase,2023-11-04 12:00:00,Desktop,Urban,Electronics,,112,170.24,0,0,2.0,0,0
7382,1738,155.43,POS Purchase,2023-11-04 13:00:00,Tablet,Suburban,Travel,,196,246.74,0,0,1.0,1,0
7383,3773,50.46,POS Purchase,2023-11-04 14:00:00,Mobile,Rural,Food,1798.0,422,97.73,0,0,,0,0
7384,1871,104.56,ATM Withdrawal,2023-11-04 15:00:00,Tablet,Suburban,Electronics,1907.0,228,157.68,0,0,0.0,0,0
7385,2686,,ATM Withdrawal,2023-11-04 16:00:00,Mobile,Rural,Food,1839.0,359,51.08,0,0,1.0,0,0
7386,1191,306.08,Transfer,2023-11-04 17:00:00,Desktop,Urban,Travel,,384,216.53,0,0,4.0,0,0
7387,2986,171.17,ATM Withdrawal,2023-11-04 18:00:00,Mobile,Urban,Food,846.0,440,242.0,0,0,3.0,0,0
7388,4623,24.47,Online Purchase,2023-11-04 19:00:00,Desktop,Urban,Food,552.0,97,38.73,0,0,3.0,0,0
7389,4313,108.19,POS Purchase,2023-11-04 20:00:00,Mobile,Suburban,Entertainment,1426.0,303,267.08,0,0,0.0,0,0
7390,3185,61.05,POS Purchase,2023-11-04 21:00:00,Mobile,Urban,Electronics,415.0,199,124.87,0,0,0.0,0,0
7391,1344,14.73,Transfer,2023-11-04 22:00:00,Mobile,Suburban,Travel,1978.0,20,278.22,0,0,2.0,0,0
7392,4251,156.27,Online Purchase,2023-11-04 23:00:00,Mobile,Urban,Entertainment,212.0,414,272.05,0,0,4.0,1,0
7393,2008,,Online Purchase,2023-11-05 00:00:00,Mobile,Rural,Food,1362.0,185,241.45,0,0,1.0,0,0
7394,4783,,Online Purchase,2023-11-05 01:00:00,Desktop,Urban,Entertainment,951.0,174,252.44,0,0,0.0,0,0
7395,3550,57.45,POS Purchase,2023-11-05 02:00:00,Mobile,Urban,Entertainment,,278,101.02,0,0,2.0,0,0
7396,1202,170.47,Online Purchase,2023-11-05 03:00:00,Mobile,Suburban,Food,1771.0,458,122.84,0,0,,0,0
7397,1572,573.76,POS Purchase,2023-11-05 04:00:00,Mobile,Suburban,Travel,1044.0,207,87.22,1,0,1.0,0,0
7398,1191,256.69,ATM Withdrawal,2023-11-05 05:00:00,Mobile,Urban,Clothing,1657.0,90,119.26,0,0,3.0,0,0
7399,3052,233.9,POS Purchase,2023-11-05 06:00:00,Desktop,Rural,Entertainment,1280.0,262,177.33,0,0,,0,0
7400,2913,689.39,POS Purchase,2023-11-05 07:00:00,Desktop,Urban,,1571.0,383,261.93,0,0,4.0,0,0
7401,4308,320.76,Transfer,2023-11-05 08:00:00,Mobile,Urban,Food,1921.0,304,173.21,0,0,,1,0
7402,2716,29.38,POS Purchase,2023-11-05 09:00:00,Mobile,Urban,Clothing,1065.0,215,215.07,0,0,0.0,0,0
7403,1310,85.43,Online Purchase,2023-11-05 10:00:00,Desktop,Suburban,Entertainment,1303.0,479,58.02,0,0,0.0,1,0
7404,3596,671.29,Online Purchase,2023-11-05 11:00:00,Desktop,Urban,Food,1471.0,252,283.08,0,0,,1,0
7405,3103,134.55,POS Purchase,2023-11-05 12:00:00,Mobile,Suburban,Food,1430.0,354,183.29,0,0,2.0,1,0
7406,1442,23.68,Online Purchase,2023-11-05 13:00:00,Mobile,Urban,Entertainment,227.0,30,237.23,0,0,4.0,0,0
7407,2260,122.72,POS Purchase,2023-11-05 14:00:00,Mobile,Urban,Electronics,1692.0,124,299.6,0,0,4.0,0,0
7408,1869,238.8,Transfer,2023-11-05 15:00:00,Mobile,Urban,Food,,430,260.72,0,0,3.0,0,0
7409,4932,1202.19,POS Purchase,2023-11-05 16:00:00,Mobile,Rural,Food,66.0,348,161.22,1,0,0.0,0,0
7410,4268,78.28,Online Purchase,2023-11-05 17:00:00,Mobile,Suburban,Entertainment,,195,263.05,0,0,2.0,1,0
7411,1584,144.35,Online Purchase,2023-11-05 18:00:00,Mobile,Urban,Clothing,450.0,290,204.5,0,0,0.0,0,0
7412,2594,423.52,Transfer,2023-11-05 19:00:00,Desktop,Urban,Food,1061.0,458,224.41,0,0,4.0,0,0
7413,3799,87.78,ATM Withdrawal,2023-11-05 20:00:00,Tablet,Urban,Food,194.0,33,198.44,0,0,2.0,0,0
7414,2537,,POS Purchase,2023-11-05 21:00:00,Desktop,Suburban,Entertainment,149.0,230,100.54,0,1,1.0,0,0
7415,4520,594.93,Online Purchase,2023-11-05 22:00:00,Desktop,Urban,Food,773.0,441,113.65,0,0,1.0,0,0
7416,1359,,ATM Withdrawal,2023-11-05 23:00:00,Mobile,Urban,Entertainment,1790.0,14,176.33,0,0,3.0,0,0
7417,2723,139.75,Online Purchase,2023-11-06 00:00:00,Mobile,Urban,Electronics,401.0,333,264.74,0,0,1.0,0,0
7418,3866,194.15,Online Purchase,2023-11-06 01:00:00,Mobile,Suburban,Entertainment,262.0,340,146.71,0,0,4.0,1,0
7419,3077,0.71,Online Purchase,2023-11-06 02:00:00,Desktop,Urban,Clothing,1483.0,326,171.36,0,0,4.0,0,0
7420,2802,,POS Purchase,2023-11-06 03:00:00,Desktop,Urban,Food,316.0,336,123.35,0,0,1.0,1,0
